satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,work_accident,left,promotion_last_5years,department_IT,department_RandD,department_accounting,department_hr,department_management,department_marketing,department_product_mng,department_sales,department_support,department_technical,salary_high,salary_low,salary_medium
0.9,0.92,5,154,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.86,0.95,4,270,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.48,0.63,5,129,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1.0,0.93,5,182,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.8,0.82,3,218,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.42,0.53,3,181,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.53,0.77,2,271,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.62,0.51,3,222,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.24,0.91,4,232,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.16,0.94,4,261,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.1,0.81,6,309,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.17,0.78,3,239,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.27,0.75,5,264,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.46,0.54,2,143,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.64,0.96,4,152,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.4,0.46,2,155,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.72,0.99,3,143,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.41,0.46,2,156,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.76,0.61,3,141,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.89,0.65,5,195,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.38,0.53,2,156,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.53,0.82,3,254,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.1,0.97,6,307,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.11,0.87,7,282,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.62,0.66,4,143,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.38,0.52,2,153,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.37,0.51,2,132,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.11,0.92,6,260,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.73,0.71,5,215,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.44,0.48,2,146,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.67,0.72,4,218,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.38,0.57,2,140,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.54,0.49,4,152,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.89,1.0,5,224,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.43,0.52,2,147,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.35,0.59,3,281,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.94,0.51,6,239,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.34,0.82,6,202,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.33,1.0,2,210,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.19,0.64,5,181,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.09,0.97,7,288,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.95,0.5,4,242,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.61,0.71,4,243,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.1,0.79,6,291,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.7,0.87,3,158,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.87,0.9,5,258,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.78,0.98,5,263,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.89,0.57,3,113,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.76,0.4,2,122,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.59,0.75,4,190,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.92,0.68,5,177,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.1,0.92,6,258,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.75,0.61,5,173,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.74,1.0,5,275,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.11,0.97,6,289,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.67,0.58,5,161,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.16,0.73,6,170,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.76,1.0,5,219,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.95,0.54,4,255,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.87,1.0,5,242,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.82,0.92,4,196,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.94,0.9,4,144,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.63,0.65,3,162,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.74,0.86,3,221,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.36,0.65,3,116,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.42,0.5,2,141,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.85,0.85,4,247,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.54,0.86,4,205,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.13,0.95,5,149,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.84,0.85,5,260,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.82,0.85,5,195,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.93,0.99,3,169,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.1,0.84,6,309,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.94,0.59,4,241,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.86,0.68,5,263,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.44,0.38,4,128,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.31,0.84,7,133,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.73,0.73,5,249,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.73,0.72,4,233,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.36,0.49,2,145,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.09,0.8,6,304,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.62,0.85,3,145,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.52,0.99,3,136,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.99,0.53,4,131,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.43,0.56,2,129,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.46,0.45,2,143,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.74,0.89,5,229,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.78,0.87,4,228,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.44,0.51,2,135,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.09,0.83,6,255,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.11,0.79,6,294,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.4,0.46,2,135,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.95,0.68,5,225,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.71,0.69,3,172,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.92,1.0,4,261,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.74,1.0,5,275,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.84,0.52,5,171,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.09,0.89,6,276,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.57,0.86,3,164,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.52,0.63,4,136,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.8,0.83,2,211,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.65,0.62,4,235,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.89,0.92,5,237,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.35,1.0,6,186,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.75,0.94,5,194,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.51,0.58,2,181,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.86,0.72,4,173,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.49,0.67,6,286,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.42,0.96,3,270,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.4,0.47,2,128,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.24,0.87,5,268,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.38,0.55,2,158,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.33,0.88,6,219,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.45,0.54,2,135,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1.0,0.74,2,187,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.73,0.83,5,270,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.44,0.52,2,137,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.53,0.5,6,264,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.11,0.87,6,273,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.16,0.68,5,149,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.78,0.5,4,155,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.53,0.72,2,172,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.17,0.57,4,116,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.1,0.97,7,284,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.8,0.84,3,186,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.89,1.0,5,246,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.41,0.52,2,142,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.84,0.61,3,253,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.14,0.62,4,158,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.48,0.57,4,270,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.1,0.89,7,285,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1.0,0.94,3,272,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.54,0.56,4,227,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.58,0.67,5,265,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.46,0.57,2,139,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.09,0.94,6,257,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.11,0.95,6,285,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.9,0.96,2,258,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.49,0.57,3,192,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.68,0.79,5,139,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.92,0.94,2,224,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.28,0.44,4,170,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.88,0.84,4,171,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.56,0.79,5,248,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.12,0.65,5,262,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.54,0.54,3,196,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.84,0.53,5,190,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.87,1.0,4,228,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.98,0.56,5,180,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.83,0.96,5,275,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.39,0.48,2,151,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.09,0.86,6,279,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.45,0.54,2,140,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.56,0.98,5,171,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.98,0.96,5,139,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.71,0.77,2,255,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.37,0.45,2,126,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.38,0.49,2,132,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.57,0.43,3,167,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.98,0.89,4,169,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.1,0.85,6,266,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.43,0.57,2,129,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.4,0.55,2,159,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.83,1.0,5,224,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.11,0.91,6,279,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.91,0.98,4,242,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.36,0.62,4,237,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.93,0.81,3,143,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.74,0.54,5,216,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.76,0.82,4,254,5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.94,0.74,4,224,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.1,0.87,6,290,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.31,0.77,4,149,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.97,0.95,5,201,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.39,0.54,2,158,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.59,0.97,5,179,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.42,0.48,2,143,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.42,0.54,2,156,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.18,0.5,4,169,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.87,0.48,5,242,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.44,0.51,2,127,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.1,0.77,5,276,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.43,0.53,2,146,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.09,0.79,6,275,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.58,0.83,4,207,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.59,0.43,3,173,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.11,0.97,6,284,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.69,0.9,5,231,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.84,0.62,4,138,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.09,0.79,6,293,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.36,0.55,2,138,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.95,0.64,3,262,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.83,0.51,4,199,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.92,0.85,5,259,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.42,0.55,2,148,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1.0,0.94,4,144,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.32,0.95,5,172,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.37,0.51,2,155,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.09,0.98,6,271,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.81,0.84,4,198,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1.0,0.49,3,185,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.57,0.98,3,214,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.63,0.78,4,275,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.91,0.97,4,183,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.77,1.0,4,232,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.82,0.86,5,257,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.62,0.54,4,212,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.7,0.89,3,183,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.1,0.93,6,288,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.89,0.58,3,167,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.65,0.94,4,184,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.45,0.57,2,136,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.83,0.92,3,268,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.6,0.7,3,147,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.14,0.72,4,254,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.44,0.51,2,150,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.88,0.89,3,139,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.1,0.91,6,255,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.32,0.87,4,179,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.78,0.77,2,177,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.32,0.6,2,280,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.44,0.46,2,154,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.72,0.62,3,270,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.44,0.52,2,128,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.11,0.92,6,281,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.83,0.96,3,179,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.85,0.68,3,272,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.11,0.83,6,253,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.59,0.49,7,263,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.63,0.64,3,208,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.4,0.53,2,158,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1.0,1.0,5,142,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.79,0.66,3,154,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.1,0.97,7,254,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.7,0.53,3,215,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.53,0.92,3,207,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.39,0.53,2,146,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.42,0.48,2,140,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.55,0.69,3,225,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.56,0.7,4,135,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.49,0.69,2,128,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.78,0.86,5,256,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.43,0.49,2,135,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.46,0.5,2,141,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.54,0.88,3,251,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.81,0.88,5,242,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.58,0.38,4,203,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.65,0.67,3,240,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.43,0.53,2,160,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.89,0.93,4,245,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.98,0.79,5,257,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.35,0.99,3,236,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.09,0.95,6,271,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.39,0.49,2,142,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.56,0.78,3,200,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.39,0.46,2,159,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.52,0.67,4,216,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.78,0.74,6,251,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.78,0.91,3,132,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.88,0.57,4,185,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.46,0.57,2,139,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.84,1.0,5,234,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.66,0.6,3,210,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.48,0.78,2,198,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.61,0.47,2,253,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.7,0.98,4,176,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.1,0.83,6,292,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.58,0.66,3,250,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.69,0.53,3,142,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.65,0.98,3,283,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.11,0.83,6,306,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.96,0.66,4,268,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.1,0.89,7,308,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.55,0.54,3,190,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.1,0.84,6,279,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.74,0.62,3,216,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.1,0.79,6,274,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.09,0.89,6,276,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.93,0.63,3,160,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.8,0.96,5,124,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.43,0.47,2,135,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.73,0.91,3,238,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.09,0.95,6,271,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.37,0.57,2,133,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.7,0.54,5,263,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.72,0.64,4,192,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.1,0.9,7,290,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.9,0.64,4,209,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.62,0.5,4,156,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.8,0.38,3,215,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.51,0.79,5,222,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.52,0.47,6,141,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.42,0.53,2,142,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.86,0.87,5,156,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.44,0.52,2,137,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.74,0.89,3,160,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.73,0.97,4,163,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.38,0.46,2,137,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.41,0.56,2,154,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.88,1.0,3,125,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.37,0.48,2,137,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
